bookID,title,authors,average_rating,isbn13,language,num_pages,ratings_count,text_reviews_count,publisher,publication_year,age
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,785342303476,English,296,793,28,Peachpit Press,2005,17
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,9780321430847,English,456,549,42,Peachpit Press,2006,16
576,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,9783822840856,Multiple languages,575,288,31,Taschen,2005,17
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,9780743264464,English,245,26381,1109,Scribner,2006,16
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,9780743236010,English,272,62089,3324,Scribner,2004,18
619,Vice (V  #8),Jane Feather,3.51,9780553572490,English,419,474,19,Bantam,1996,26
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,9780060589462,English,540,166046,6446,HarperTorch,2006,16
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,4.08,9780802789471,English,32,1773,274,Walker & Company,2005,17
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,9780688060695,English,408,286,10,William Morrow Paperbacks,1990,32
643,Motorcycle Basics Techbook,John Harold Haynes,3.85,9781859605158,English,222,40,2,Haynes Manuals N. America  Inc.,2002,20
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,3.93,9781592530878,English,191,27,0,Rockport Publishers,2004,18
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,9780451528803,English,304,7300,266,Signet Classics,2003,19
658,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,9780486451381,English,352,2403,210,Dover Publications,2006,16
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,9780451163080,English,224,2750,108,Signet Book,1963,59
664,The Fountainhead,Ayn Rand,3.87,9780452286757,English,752,1886,229,Dutton,2005,17
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,9780451163936,English,176,11462,467,Signet,1964,58
667,Anthem,Ayn Rand,3.63,9780452281257,English,105,110952,7277,NAL,1999,23
668,We the Living,Ayn Rand/Leonard Peikoff,3.91,9780451187840,English,464,23199,1086,Signet,1996,26
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,9780451147950,English,340,3501,153,Signet,1986,36
670,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,9780452274044,English,681,18,2,NAL,1997,25
672,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,9780471791430,English,416,150,7,For Dummies,2006,16
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,9780553803815,English,368,646,83,Delacorte Press,2006,16
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,9780375755194,English,192,12180,630,Random House Trade Paperbacks,2002,20
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,9781592283194,English,286,51,5,Lyons Press,2004,18
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,9780975599518,English,571,1601,284,Alliance Publishing,2004,18
685,The Natural,Bernard Malamud/Kevin Baker,3.63,9780374502003,English,231,8854,672,Farrar Straus Giroux,2003,19
698,Digging to America,Anne Tyler,3.55,9780307263940,English,277,17155,1841,Alfred A. Knopf,2006,16
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,9780312405540,English,826,44,3,Bedford Books,2004,18
702,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,9780195170139,English,528,234,11,Oxford University Press  USA,2004,18
703,The Plot Against America,Philip Roth,3.77,9781400079490,English,391,33321,2925,Vintage International,2005,17
707,Naked Pictures of Famous People,Jon   Stewart,3.59,9780688171629,English,164,8703,417,Dey Street Books,1999,23
759,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.19,9780060932688,English,352,6375,179,Harper Perennial Modern Classics,2008,14
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.97,9781400034956,Spanish,118,7888,411,Vintage Espanol,2003,19
763,Cien años de soledad,Gabriel García Márquez,4.07,9780307350428,Spanish,496,130,5,Plaza y Janes,2006,16
764,Del amor y otros demonios,Gabriel García Márquez,3.98,9780307350442,Spanish,176,4508,278,Plaza y Janes,2006,16
765,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,9781400034543,English,533,397,47,Vintage,2004,18
766,Memoria de mis putas tristes,Gabriel García Márquez,3.6,9781400095803,Spanish,112,5856,377,Vintage Espanol,2004,18
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,9780375708114,English,425,32569,1058,Vintage Books USA,2004,18
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,9780861714926,English,288,37,6,Wisdom Publications,2005,17
787,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,3.75,9781843535843,English,363,1,0,Rough Guides,2006,16
793,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,9781740594776,English,128,11,0,Lonely Planet,2004,18
797,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,4.03,9788408064763,Spanish,480,0,0,Geoplaneta,2006,16
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0.0,9781740592055,English,295,0,0,Lonely Planet,2001,21
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,9780618710539,English,287,6870,237,Mariner Books,2006,16
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.1,9782228894166,French,418,5,0,Payot,2001,21
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,9780060733353,English,815,19320,565,William Morrow Paperbacks,2005,17
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,9780060593087,English,927,30872,1735,HarperCollins Perennial,2004,18
824,The Cobweb,Neal Stephenson/J. Frederick George,3.61,9780553383447,English,448,2465,137,Spectra Books,2005,17
826,The Big U,Neal Stephenson,3.25,9780380816033,English,308,4657,223,William Morrow Paperbacks,2001,21
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,9780553380965,English,499,71042,2767,Spectra,2000,22
828,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,9780553383430,English,640,4731,270,Spectra,2005,17
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,9780060833183,English,464,1567,65,HarperTorch,2006,16
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,9780553380958,English,438,188100,6612,Bantam Books,2000,22
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,9781880685358,English,450,1474,30,Two Plus Two Publishing LLC,2005,17
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,9781880685334,English,381,1929,72,Two Plus Two Publishing LLC,2004,18
840,The Design of Everyday Things,Donald A. Norman,4.17,9780465067107,English,240,18602,1379,Basic Books,2002,20
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,9780465051366,English,272,3702,149,Basic Books,2005,17
842,The Psychology of Everyday Things,Donald A. Norman,4.17,9780465067091,English,257,265,31,Basic Books,1988,34
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,9780898709193,English,259,51,7,Ignatius Press,2006,16
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,9780060887964,English,192,920,76,HarperOne,2006,16
865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,9780061122415,English,197,1631221,55843,HarperCollins,1993,29
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,9781421504605,English,192,9013,153,VIZ Media LLC,2006,16
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,9781591169253,English,192,16666,299,VIZ Media LLC,2005,17
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,9781421504599,English,192,11451,161,VIZ Media LLC,2006,16
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,9781591169208,English,192,111091,1427,VIZ Media LLC,2005,17
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,9781591169291,English,200,10752,294,VIZ Media LLC,2005,17
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,9780060192501,English,198,251,32,HarperCollins Publishers,1998,24
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,9781591169239,English,192,14923,419,VIZ Media LLC,2005,17
880,Pompeii,Robert   Harris,3.82,9780812974614,English,274,26922,1726,Random House Trade Paperbacks,2005,17
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,9781587157394,English,360,1156,68,Borgo Press,2002,20
890,Of Mice and Men,John Steinbeck,3.87,9780142000670,English,103,1755253,25554,Penguin Books,2002,20
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,9780060554736,English,464,20529,1592,It Books,2005,17
902,The Westing Game,Ellen Raskin,4.02,9780142401200,English,182,142121,8782,Puffin,2004,18
903,The Egypt Game,Zilpha Keatley Snyder,3.83,9780808553038,English,215,30231,1130,Turtleback Books,2009,13
929,Memoirs of a Geisha,Arthur Golden,4.11,9781400096893,English,503,280309,3703,Vintage Books USA,2005,17
930,Memoirs of a Geisha,Arthur Golden,4.11,9780739326220,English,434,1301083,19296,Random House Large Print Publishing,2005,17
931,Memoirs of a Geisha,Arthur Golden,4.11,9780099498186,English,497,2122,256,Vintage,2005,17
932,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,9781557046833,English,144,145,8,Newmarket Press,2005,17
933,Memoirs of a Geisha,Arthur Golden,4.11,9780099771517,English,497,4189,462,Vintage,1998,24
935,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,9780743430593,English,334,1556,158,Pocket Books,2003,19
941,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,9781932664393,English,58,9,2,Oni Press,2006,16
944,Jungle Love,Margaret Johnson/Philip Prowse,3.41,9780521750844,English,95,59,7,Cambridge University Press,2002,20
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,9780802415318,English,0,22,4,Moody Publishers,2005,17
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,9781416524793,English,736,2418736,21303,Pocket Books,2006,16
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.89,9788495618771,Spanish,508,196,20,Umbriel,2005,17
966,Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,9780972859899,Spanish,18,65,7,FonoLibro,2005,17
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,9780307277671,English,489,1679706,35877,Anchor,2006,16
969,The Da Vinci Code,Dan Brown,3.84,9780767926034,English,467,1120,105,Broadway Books,2006,16
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,9782266144346,French,744,377,16,Pocket,2005,17
975,Deception Point,Dan Brown,3.71,9781416524809,English,736,4919,410,Pocket Books,2006,16
977,Deception Point,Dan Brown,3.71,9780552151764,English,585,3353,183,Corgi Books,2004,18
980,Deception Point,Dan Brown,3.71,9780593055076,English,448,61,4,Bantam Press,2005,17
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,9780786016068,English,383,456,41,Pinnacle,2005,17
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,9780671015206,English,258,61760,2600,Gallery Books,1998,24
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,9781585424337,English,320,88897,2334,Tarcherperigee,2005,17
1007,Think and Grow Rich,Napoleon Hill,4.18,9781932429237,English,368,48,9,High Roads Media,2004,18
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,9780977616657,English,256,173,14,Pragmatic Bookshelf,2006,16
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,9781563410901,English,288,253,17,Firebrand Books,2005,17
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,9780345479174,English,384,12748,948,Ballantine Books,2004,18
1052,The Richest Man in Babylon,George S. Clason,4.26,9780451205360,English,194,76451,3400,Berkley Books,2008,14
1053,The Richest Man in Babylon,George S. Clason,4.26,9781419349997,English,4,86,15,Recorded Books  Inc.,2005,17
1059,Shibumi,Trevanian/Gisela Stege,4.21,9781400098033,English,480,9498,637,Broadway Books,2005,17
1067,1776,David McCullough,4.07,9780743226721,English,386,166916,6243,Simon  Schuster,2006,16
1068,1776,Peter  Stone/Sherman Edwards,4.22,9780140481396,English,192,1299,30,Penguin Books,1976,46
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,9780226014906,English,284,31,5,University of Chicago Press,2000,22
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,9781416500186,English,418,200744,7656,Howard Publishing Co,2009,13
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,9780310258971,English,5,26,2,Zondervan,2005,17
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,9780060838584,English,399,190039,4922,Harper Perennial,2005,17
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,9780141006871,English,384,811,77,Penguin Books,2002,20
1103,Snow Flower and the Secret Fan,Lisa See,4.07,9780812968064,English,269,297533,14935,Random House,2006,16
1110,The Broker,John Grisham,3.78,9780385340540,English,422,72361,2334,Delta,2006,16
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,9780345480606,English,320,28,1,Ballantine Books,2006,16
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,9780060193393,English,201,3877,275,HarperCollins Publishers  Inc.,1999,23
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,9781579546014,English,288,401,63,Rodale Books,2005,17
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,9780972018418,English,405,814,51,High Point Media,2003,19
1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,9780471743675,English,245,228,16,John Wiley & Sons,2005,17
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,9780471430452,English,432,39,1,Wiley,2003,19
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,3.15,9780805431575,English,368,26,8,B Books,2005,17
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,9780679838869,English,68,11178,623,Random House Books for Young Readers,1993,29
1169,Monkey Business,Sarah Mlynowski,3.67,9780373250714,English,392,3379,67,Red Dress Ink,2004,18
1171,Liar's Poker,Michael   Lewis,4.15,9780140143454,English,256,22843,936,Penguin Books,1990,32
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,9780802732293,English,214,13,1,Walker & Company,1993,29
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,694055000612,English,64,8,2,Ryland Peters & Small,2001,21
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,9780307238276,English,256,14103,74,Clarkson Potter,2006,16
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,9781400052585,English,256,40125,217,Clarkson Potter,2005,17
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,9780307346582,English,240,8822,55,Clarkson Potter,2007,15
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,9781400052387,English,256,3697,34,Clarkson Potter,2006,16
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,9780609609972,English,304,1426,16,Clarkson Potter Publishers,2003,19
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,3.92,9781400052370,English,287,275,15,Clarkson Potter Publishers,2004,18
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,9780061234002,English,320,628745,13034,William Morrow,2006,16
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,3.97,9788466625128,Spanish,250,193,23,Ediciones B,2006,16
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,9780061245138,English,496,98,5,Harper,2006,16
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.27,9780399153594,English,338,189,25,Putnam Publishing Group,2006,16
1226,Life of Pi,Yann Martel,3.91,9780156030205,English,401,4318,668,Mariner Books / Harvest Books,2004,18
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,3.91,9780828808392,French,448,177,26,Gallimard,2005,17
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,9780140285970,English,400,102,8,Penguin Books,1999,23
